Bird.ID,Index,IndexA,Status.A,Status.bac.A,Status,Statusbac,Flock.ID,Treat,TreatA,Trans,Trans.bac,TransA,Trans.bac.A,Round,Sex,Treat.num,day,sample,sample.ex,Eye,mass,fat,hem,ant,logSQ,bac.y.n,visit
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,1,,0,0,,,,,,,
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,2,,0,0,,,,,,,
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,3,eye,1,0,24.34,0,,,14.11709,2,
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,4,,0,0,,,,,,,290
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,5,,0,2.5,,,,,,,3566
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,6,Blood,1,3,23.47,0.5,64,0.027657573,13.09841,2,4779
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,7,,0,1.5,,,,,,,7483
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,8,,0,1.5,,,,,,,7495
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,9,eye,1,1,24.26,1,,,12.07973,0,6990
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,10,,0,0.5,,,,,,,8562
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,11,,0,0.5,,,,,,,9378
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,12,Blood,1,0.5,31.73,2,,0.060395108,0,0,6290
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,13,,0,0,,,,,,,5582
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,14,,0,0,,,,,,,3949
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,15,eye,1,0,24.42,0,,,11.06105,0,5275
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,16,,0,0,,,,,,,8717
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,17,,0,0,,,,,,,6774
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,18,Blood,1,0,24.54,0,69,0.057008467,0,0,7036
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,19,,0,0,,,,,,,7529
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,20,,0,0,,,,,,,5854
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,21,eye,1,0,24.62,0,,,0,0,8925
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,22,,0,0,,,,,,,8042
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,23,,0,0,,,,,,,8700
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,24,Blood,1,0,24.82,0.5,65,0.048541863,0,0,3667
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,25,,0,0,,,,,,,
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,26,,0,0,,,,,,,
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,27,eye,1,0,25.26,1,,,0,0,
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,28,,0,0,,,,,,,
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,0,Blood,1,0,22.42,0,53,0.007337723,0,0,
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,1,,0,0,,,,,,,
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,2,,0,0,,,,,,,
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,3,eye,1,0,22.36,0.5,,,0,0,
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,4,,0,0.5,,,,,,,
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,5,,0,0,,,,,,,3276
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,6,Blood,1,0,21.91,0,52,0.009595484,0,0,2354
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,7,,0,0,,,,,,,2677
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,8,,0,0,,,,,,,2336
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,9,eye,1,0,22.58,0,,,0,0,1359
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,10,,0,0,,,,,,,1304
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,11,,0,0,,,,,,,1712
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,12,Blood,1,0,22.61,0,53,0.008466604,0,0,2211
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,13,,0,0,,,,,,,1203
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,14,,0,0,,,,,,,725
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,15,eye,1,0,22.72,0,,,0,0,
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,16,,0,0,,,,,,,2460
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,17,,0,0,,,,,,,2803
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,18,Blood,1,0,22.72,0,55,0.011288805,0,0,1832
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,19,,0,0,,,,,,,3302
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,20,,0,0,,,,,,,2870
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,21,eye,1,0,22.81,0,,,0,0,3052
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,22,,0,0,,,,,,,4084
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,23,,0,0,,,,,,,3951
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,24,Blood,1,0,22.65,0,54,0.010724365,0,0,4405
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,25,,0,0,,,,,,,1058
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,26,,0,0,,,,,,,
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,27,eye,1,0,22.99,0,,,0,0,
Blue-045,N,0,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,,2,28,,0,0,,,,,,,
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,0,Blood,1,0,18.63,0,45,0.005083669,0,0,
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,1,,0,0,,,,,,,
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,2,,0,0,,,,,,,
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,3,eye,1,0,18.12,0,,,0,0,
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,4,,0,0,,,,,,,95
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,5,,0,0,,,,,,,1166
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,6,Blood,1,0,17.38,0,50,0.009531879,0,0,1523
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,7,,0,0,,,,,,,4963
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,8,,0,0,,,,,,,3122
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,9,eye,1,0,18.62,0.5,,,0,0,2250
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,10,,0,0,,,,,,,4557
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,11,,0,0,,,,,,,3559
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,12,Blood,1,0,18.7,0,51,0.031137471,0,0,1642
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,13,,0,0,,,,,,,3652
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,14,,0,0,,,,,,,2453
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,15,eye,1,0,19.49,0,,,0,0,2144
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,16,,0,0,,,,,,,1906
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,17,,0,0,,,,,,,526
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,18,Blood,1,0,19.07,0,64,0.050836687,0,0,3669
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,19,,0,0,,,,,,,1809
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,20,,0,0,,,,,,,675
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,21,eye,1,0,19.17,0,,,0,0,1443
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,22,,0,0,,,,,,,1991
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,23,,0,0,,,,,,,478
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,24,Blood,1,0,19.09,0,53,0.012709172,0,0,81
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,25,,0,0,,,,,,,
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,26,,0,0,,,,,,,
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,27,eye,1,0,19.62,0,,,0,0,
515,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,28,,0,0,,,,,,,
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,0,Blood,1,0,22.09,0,60,0.018428299,0,0,
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,1,,0,0,,,,,,,
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,2,,0,0,,,,,,,
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,3,eye,1,0,21.63,0,,,0,0,
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,4,,0,0,,,,,,,647
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,5,,0,0,,,,,,,3542
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,6,Blood,1,0,21.63,0,65,0.01334463,0,0,2551
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,7,,0,0,,,,,,,694
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,8,,0,0,,,,,,,468
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,9,eye,1,0,21.33,0,,,0,0,355
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,10,,0,0,,,,,,,655
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,11,,0,0,,,,,,,1893
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,12,Blood,1,0,21.1,0,63,0.020334675,0,0,3136
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,13,,0,0,,,,,,,2617
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,14,,0,0,,,,,,,1602
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,15,eye,1,0,21.36,0,,,0,0,2401
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,16,,0,0,,,,,,,4018
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,17,,0,0,,,,,,,4528
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,18,Blood,1,0,20.78,0,70,0.019063758,0,0,3876
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,19,,0,0,,,,,,,3865
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,20,,0,0,,,,,,,2742
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,21,eye,1,0,20.1,0,,,0,0,1085
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,22,,0,0,,,,,,,767
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,23,,0,0,,,,,,,3383
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,24,Blood,1,0,19.49,0,71,0.029231095,0,0,1227
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,25,,0,0,,,,,,,
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,26,,0,0,,,,,,,
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,27,eye,1,0,19.11,0,,,0,0,
Blue-053,N,0,N,N,0,0,3.E,Second,2,N,N,0,0,3,,2,28,,0,0,,,,,,,
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,0,Blood,1,0,22.36,0.5,54,0.005644403,0,0,8283
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,1,,0,0,,,,,,,7861
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,2,,0,0,,,,,,,8532
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,3,eye,1,3,24.76,0,,,15.64511,2,5407
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,4,,0,3,,,,,,,4476
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,5,,0,1.5,,,,,,,7925
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,6,Blood,1,0,24.26,0.5,56,0.020319849,12.07973,0,8008
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,7,,0,1,,,,,,,8316
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,8,,0,0.5,,,,,,,7948
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,9,eye,1,0,24.73,1.5,,,12.07973,0,4319
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,10,,0,0,,,,,,,7082
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,11,,0,0,,,,,,,1570
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,12,Blood,1,0,24.28,1,53,0.08523048,12.1841,2,1777
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,13,,0,0,,,,,,,9467
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,14,,0,0,,,,,,,9049
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,15,eye,1,0,25.3,0,,,11.57039,0,7908
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,16,,0,0,,,,,,,9041
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,17,,0,0,,,,,,,8291
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,18,Blood,1,0,24.76,1,57,0.071683913,10.0235,0,7619
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,19,,0,0,,,,,,,3834
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,20,,0,0,,,,,,,
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,21,eye,1,0,24.74,0.5,,,0,0,
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,22,,0,0,,,,,,,
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,23,,0,0,,,,,,,
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,24,Blood,1,0,24.52,0.5,54,0.061523989,8.9432,0,
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,25,,0,0,,,,,,,
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,26,,0,0,,,,,,,
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,27,eye,1,0,25.12,1,,,0,0,
SEM19-150,Y,1,Y,Y,1,1,3.F,Second,2,N,N,0,0,3,M,2,28,,0,0,,,,,,,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,0,Blood,1,0,18.38,0,60,0.002018843,0,0,1
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,1,,0,0,,,,,,,1
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,2,,0,0,,,,,,,1
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,3,eye,1,0,18.67,0,,,0,0,1
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,4,,0,0,,,,,,,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,5,,0,0,,,,,,,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,6,Blood,1,0,18.04,0,60,0.003028264,0,0,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,7,,0,0,,,,,,,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,8,,0,0,,,,,,,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,9,eye,1,0,19.34,0.5,,,0,0,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,10,,0,0,,,,,,,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,11,,0,0,,,,,,,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,12,Blood,1,0,18.93,0,63,0.001009421,0,0,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,13,,0,0,,,,,,,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,14,,0,0,,,,,,,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,15,eye,1,0,19.34,0,,,0,0,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,16,,0,0,,,,,,,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,17,,0,0,,,,,,,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,18,Blood,1,0,18.5,0,68,0.002018843,0,0,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,19,,0,0,,,,,,,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,20,,0,0,,,,,,,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,21,eye,1,0,18.85,0,,,0,0,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,22,,0,0,,,,,,,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,23,,0,0,,,,,,,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,24,Blood,1,0,18.71,0,69,-0.007065949,0,0,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,25,,0,0,,,,,,,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,26,,0,0,,,,,,,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,27,eye,1,0,19.03,0,,,0,0,
522,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,28,,0,0,,,,,,,
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,0,Blood,1,0,20.28,0,59,0.001009421,0,0,8378
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,1,,0,0,,,,,,,9840
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,2,,0,0,,,,,,,7152
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,3,eye,1,0,20.41,0,,,0,0,5924
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,4,,0,0,,,,,,,42392
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,5,,0,0,,,,,,,10522
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,6,Blood,1,0,19.86,1,57,0.009084791,0,0,6201
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,7,,0,0,,,,,,,9113
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,8,,0,0,,,,,,,11461
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,9,eye,1,0,19.94,1,,,0,0,6079
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,10,,0,0,,,,,,,10550
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,11,,0,0,,,,,,,2637
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,12,Blood,1,0,19.52,0.5,54,0.009084791,0,0,2022
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,13,,0,0,,,,,,,7453
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,14,,0,0,,,,,,,8273
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,15,eye,1,0,19.83,1,,,0,0,5478
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,16,,0,0,,,,,,,4402
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,17,,0,0,,,,,,,4388
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,18,Blood,1,0,19.58,0,57,0.010094213,0,0,1921
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,19,,0,0,,,,,,,462
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,20,,0,0,,,,,,,
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,21,eye,1,0,19.43,0,,,0,0,
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,22,,0,0,,,,,,,
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,23,,0,0,,,,,,,
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,24,Blood,1,0,19.49,0,60,0.022207268,0,0,
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,25,,0,0,,,,,,,
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,26,,0,0,,,,,,,
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,27,eye,1,0,19.84,0.5,,,0,0,
548,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,28,,0,0,,,,,,,
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,0,Blood,1,0,20.98,3,55,0.01615074,0,0,4799
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,1,,0,0,,,,,,,4900
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,2,,0,0,,,,,,,5773
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,3,eye,1,0,19.62,1.5,,,0,0,5470
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,4,,0,0,,,,,,,5741
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,5,,0,0,,,,,,,8331
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,6,Blood,1,0,19.64,3,52,0.022207268,0,0,6748
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,7,,0,0,,,,,,,10984
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,8,,0,0,,,,,,,10049
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,9,eye,1,0,20.45,3,,,0,0,5032
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,10,,0,0,,,,,,,5622
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,11,,0,0,,,,,,,1541
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,12,Blood,1,0,20.26,3,53,0.021197847,0,0,960
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,13,,0,0,,,,,,,4096
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,14,,0,0,,,,,,,6513
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,15,eye,1,0,20.93,3,,,0,0,8315
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,16,,0,0,,,,,,,6793
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,17,,0,0,,,,,,,10747
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,18,Blood,1,0,20.56,2,55,0.005047106,0,0,10521
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,19,,0,0,,,,,,,5802
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,20,,0,0,,,,,,,
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,21,eye,1,0,21.1,3,,,0,0,
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,22,,0,0,,,,,,,
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,23,,0,0,,,,,,,
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,24,Blood,1,0,20.86,3,57,0.003028264,0,0,
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,25,,0,0,,,,,,,
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,26,,0,0,,,,,,,
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,27,eye,1,0,21.3,3,,,0,0,
127,N,0,N,N,0,0,3.F,Second,2,N,N,0,0,3,,2,28,,0,0,,,,,,,
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,0,Blood,1,0,21.56,0.5,65,0.021197847,0,0,2072
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,1,,0,0,,,,,,,4527
Blue-044,Y,1,Y,Y,1,1,3.G,First,1,N,Y,0,1,3,M,1,2,,0,0,,,,,,,3395
